variant,label,step,mean_reward,std_reward_across_seeds,n_seeds,n_points
full_o2o_iql,Full O2O-IQL,13115,-5.330251617956001,2.1554510298641967,3,3
full_o2o_iql,Full O2O-IQL,13174,-5.430758332767364,2.3062856386534065,3,3
full_o2o_iql,Full O2O-IQL,13370,-5.799449982861657,2.796279785874875,3,3
full_o2o_iql,Full O2O-IQL,13389,-5.801461781291079,2.7978827357804943,3,3
full_o2o_iql,Full O2O-IQL,13454,-5.793109694548067,2.808730802571525,3,3
full_o2o_iql,Full O2O-IQL,13608,-5.771044917330351,2.837092679110892,3,3
full_o2o_iql,Full O2O-IQL,13627,-5.750528480516187,2.816572537240767,3,3
full_o2o_iql,Full O2O-IQL,13692,-5.682763257449733,2.746054567505598,3,3
full_o2o_iql,Full O2O-IQL,13724,-5.652796328616795,2.708013289778567,3,3
full_o2o_iql,Full O2O-IQL,13861,-5.652221187638616,2.716856701461242,3,3
full_o2o_iql,Full O2O-IQL,13872,-5.657198228011006,2.7242916796731937,3,3
full_o2o_iql,Full O2O-IQL,13898,-5.701465907461223,2.7073272071092966,3,3
full_o2o_iql,Full O2O-IQL,14097,-5.506654316831764,2.8998504733691055,3,3
full_o2o_iql,Full O2O-IQL,14296,-5.816906760108196,2.895100910007613,3,3
full_o2o_iql,Full O2O-IQL,14306,-5.8251507656321,2.899675280318511,3,3
full_o2o_iql,Full O2O-IQL,14371,-5.91626478342863,2.897254481564462,3,3
full_o2o_iql,Full O2O-IQL,14635,-6.345627430382333,2.9708592948909627,3,3
full_o2o_iql,Full O2O-IQL,14825,-6.5937219426048825,3.0755879099836574,3,3
full_o2o_iql,Full O2O-IQL,14841,-6.577007104797031,3.0317047736428897,3,3
full_o2o_iql,Full O2O-IQL,14960,-6.401037776140957,2.733368051731304,3,3
full_o2o_iql,Full O2O-IQL,14981,-6.385289289530245,2.6726346377503862,3,3
full_o2o_iql,Full O2O-IQL,15098,-6.413146668862119,2.233546850784897,3,3
full_o2o_iql,Full O2O-IQL,15225,-6.644558932084323,2.0389699232870724,3,3
full_o2o_iql,Full O2O-IQL,15309,-6.770640843839888,1.9266511735612137,3,3
full_o2o_iql,Full O2O-IQL,15531,-6.9358534922318285,1.769410596132419,3,3
full_o2o_iql,Full O2O-IQL,15635,-7.005707341351022,1.7002216268236305,3,3
full_o2o_iql,Full O2O-IQL,15771,-7.053447570984296,1.5483339656388104,3,3
full_o2o_iql,Full O2O-IQL,15772,-7.053457239105818,1.547420503690458,3,3
full_o2o_iql,Full O2O-IQL,15798,-7.067800374855405,1.5435813390929212,3,3
full_o2o_iql,Full O2O-IQL,15962,-7.088711616458824,1.5755740759326924,3,3
full_o2o_iql,Full O2O-IQL,15991,-7.093891691133424,1.5803279135157235,3,3
full_o2o_iql,Full O2O-IQL,16066,-7.113144714765134,1.587940042316345,3,3
full_o2o_iql,Full O2O-IQL,16204,-7.021823646701944,1.4232367334467177,3,3
full_o2o_iql,Full O2O-IQL,16307,-6.950512792146199,1.302230775863903,3,3
full_o2o_iql,Full O2O-IQL,16391,-7.049259169823259,1.4248023792199849,3,3
full_o2o_iql,Full O2O-IQL,16420,-7.032864227452591,1.5080372420667942,3,3
